timestamp,cpu_idle_109,cpu_iowait_109,cpu_irq_109,cpu_nice_109,cpu_softirq_109,cpu_steal_109,cpu_system_109,cpu_user_109,cpu_idle_110,cpu_iowait_110,cpu_irq_110,cpu_nice_110,cpu_softirq_110,cpu_steal_110,cpu_system_110,cpu_user_110,mem_avail_109,mem_avail_110,mem_total_109,mem_total_110,running_total,pending
2025-12-02 01:05:00+07:00,1667694.6275,357.95500000000004,0.0,130.56,1020.3675000000001,0.0,84531.9975,864156.7125,2112503.38,361.6875,0.0,86.375,205.48000000000002,0.0,33654.025,501699.5025,5406666752.0,6491443200.0,8437084160.0,8437080064.0,40.0,0.0
2025-12-02 01:06:00+07:00,1667720.5375,357.9625,0.0,130.56,1020.4025,0.0,84534.8425,864185.3025,2112553.615,361.695,0.0,86.3775,205.48000000000002,0.0,33654.715,501707.8525,5390245888.0,6483738624.0,8437084160.0,8437080064.0,40.0,0.0
2025-12-02 01:07:00+07:00,1667745.9525000001,357.9675,0.0,130.56,1020.44,0.0,84537.8475,864214.13,2112603.0925000003,361.7075,0.0,86.3775,205.485,0.0,33655.5075,501716.7625,5404897280.0,6490218496.0,8437084160.0,8437080064.0,41.0,0.0
2025-12-02 01:08:00+07:00,1667772.245,357.97,0.0,130.56,1020.4825,0.0,84540.5075,864242.4850000001,2112648.79,361.7175,0.0,86.3775,205.49,0.0,33656.4775,501729.0625,5391310848.0,6462185472.0,8437084160.0,8437080064.0,42.0,3.0
2025-12-02 01:09:00+07:00,1667798.14,357.975,0.0,130.56,1020.525,0.0,84543.17,864271.18,2112685.275,361.74,0.0,86.385,205.5025,0.0,33658.082500000004,501749.4475,5393248256.0,6449709056.0,8437084160.0,8437080064.0,45.0,3.0
2025-12-02 01:10:00+07:00,1667823.9875,357.98249999999996,0.0,130.56,1020.5625,0.0,84545.9125,864299.7,2112712.9524999997,361.76,0.0,86.3925,205.52,0.0,33660.165,501777.5425,5390831616.0,6407020544.0,8437084160.0,8437080064.0,49.0,0.0
2025-12-02 01:11:00+07:00,1667847.405,357.9925,0.0,130.5675,1020.6125,0.0,84549.1725,864330.335,2112737.455,361.765,0.0,86.3925,205.525,0.0,33662.145,501808.88,5376401408.0,6411206656.0,8437084160.0,8437080064.0,54.0,0.0
2025-12-02 01:12:00+07:00,1667865.5550000002,358.005,0.0,130.575,1020.6575,0.0,84553.1625,864365.5175,2112758.3725,361.7775,0.0,86.405,205.5375,0.0,33664.6975,501843.24,5355319296.0,6375931904.0,8437084160.0,8437080064.0,57.0,0.0
2025-12-02 01:13:00+07:00,1667881.6275,358.0125,0.0,130.575,1020.7025,0.0,84557.0325,864403.0549999999,2112776.52,361.78499999999997,0.0,86.41,205.545,0.0,33667.465,501880.1325,5346701312.0,6371991552.0,8437084160.0,8437080064.0,58.0,0.0
2025-12-02 01:14:00+07:00,1667897.42,358.015,0.0,130.575,1020.7449999999999,0.0,84561.01,864440.6224999999,2112794.815,361.78999999999996,0.0,86.41,205.555,0.0,33670.009999999995,501916.875,5357404160.0,6385512448.0,8437084160.0,8437080064.0,57.0,0.0
2025-12-02 01:15:00+07:00,1667913.855,358.01750000000004,0.0,130.575,1020.7825,0.0,84564.5025,864477.9575,2112814.2225,361.7975,0.0,86.41,205.565,0.0,33672.3175,501952.8125,5367951360.0,6392582144.0,8437084160.0,8437080064.0,57.0,1.0
2025-12-02 01:16:00+07:00,1667929.8875,358.025,0.0,130.575,1020.8325,0.0,84568.2675,864515.4925,2112832.0175,361.8025,0.0,86.4125,205.575,0.0,33674.832500000004,501990.22750000004,5338877952.0,6367518720.0,8437084160.0,8437080064.0,59.0,0.0
2025-12-02 01:17:00+07:00,1667944.4649999999,358.0325,0.0,130.58249999999998,1020.885,0.0,84572.325,864554.3125,2112847.6125,361.8125,0.0,86.4175,205.59,0.0,33677.7975,502029.205,5358239744.0,6359920640.0,8437084160.0,8437080064.0,62.0,1.0
2025-12-02 01:18:00+07:00,1667958.0625,358.0375,0.0,130.58249999999998,1020.925,0.0,84575.9425,864594.7675000001,2112862.735,361.815,0.0,86.4175,205.60000000000002,0.0,33680.6075,502068.8825,5311840256.0,6357786624.0,8437084160.0,8437080064.0,62.0,0.0
2025-12-02 01:19:00+07:00,1667975.12,358.04,0.0,130.5975,1020.9975,0.0,84579.55,864631.62,2112886.16,361.8225,0.0,86.4425,205.64000000000001,0.0,33684.0625,502099.97250000003,5340454912.0,6484750336.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 01:20:00+07:00,1668001.22,358.0675,0.0,130.5975,1021.0875,0.0,84582.14249999999,864660.115,2112944.3875,361.865,0.0,86.4425,205.6525,0.0,33684.715,502100.705,5403914240.0,6488096768.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 01:21:00+07:00,1668027.195,358.0725,0.0,130.5975,1021.145,0.0,84584.7925,864688.8225,,,,,,,,,5404848128.0,,8437084160.0,,36.0,1.0
2025-12-02 01:22:00+07:00,1668052.7349999999,358.08,0.0,130.5975,1021.18,0.0,84587.73,864717.5925,,,,,,,,,5411221504.0,,8437084160.0,,33.0,1.0
2025-12-02 01:23:00+07:00,1668076.275,358.0975,0.0,130.60500000000002,1021.225,0.0,84591.1275,864747.89,,,,,,,,,5385797632.0,,8437084160.0,,35.0,1.0
2025-12-02 01:24:00+07:00,1668097.605,358.105,0.0,130.60500000000002,1021.2575,0.0,84594.22750000001,864780.72,,,,,,,,,5396172800.0,,8437084160.0,,35.0,1.0
2025-12-02 01:25:00+07:00,1668119.5825,358.1125,0.0,130.60500000000002,1021.2975,0.0,84597.44,864812.75,,,,,,,,,5387558912.0,,8437084160.0,,34.0,1.0
2025-12-02 01:26:00+07:00,1668140.8325,358.125,0.0,130.61,1021.3399999999999,0.0,84600.745,864845.3625,,,,,,,,,5375070208.0,,8437084160.0,,35.0,1.0
2025-12-02 01:27:00+07:00,1668161.76,358.135,0.0,130.615,1021.3775,0.0,84604.045,864878.3175,,,,,,,,,5356552192.0,,8437084160.0,,36.0,1.0
2025-12-02 01:28:00+07:00,1668180.0175,358.145,0.0,130.6225,1021.4225,0.0,84607.8875,864913.5800000001,,,,,,,,,5332688896.0,,8437084160.0,,38.0,1.0
2025-12-02 01:29:00+07:00,1668194.3,358.1625,0.0,130.625,1021.4675,0.0,84612.1225,864952.59,,,,,,,,,5347880960.0,,8437084160.0,,40.0,2.0
2025-12-02 01:30:00+07:00,1668206.1075,358.17,0.0,130.625,1021.5125,0.0,84615.9625,864994.8300000001,,,,,,,,,5339308032.0,,8437084160.0,,46.0,2.0
2025-12-02 01:31:00+07:00,1668218.7475,358.17,0.0,130.625,1021.5699999999999,0.0,84619.7375,865036.1375,2113580.575,362.605,0.0,87.4125,205.7225,0.0,33688.6075,502112.705,5322878976.0,6504968192.0,8437084160.0,8437080064.0,48.0,0.0
2025-12-02 01:32:00+07:00,1668230.795,358.1725,0.0,130.625,1021.6175,0.0,84623.735,865077.8675,2113627.165,362.6175,0.0,87.415,205.7275,0.0,33689.63,502123.89,5317099520.0,6491717632.0,8437084160.0,8437080064.0,49.0,0.0
2025-12-02 01:33:00+07:00,1668243.335,358.175,0.0,130.625,1021.66,0.0,84627.7075,865119.015,2113669.1825,362.6375,0.0,87.6625,205.7375,0.0,33691.0475,502138.8175,5319843840.0,6463082496.0,8437084160.0,8437080064.0,51.0,0.0
2025-12-02 01:34:00+07:00,1668255.565,358.1775,0.0,130.6325,1021.7125000000001,0.0,84631.8925,865160.2875,2113708.5475,362.6425,0.0,87.6625,205.7375,0.0,33692.41,502156.43,5347471360.0,6441537536.0,8437084160.0,8437080064.0,50.0,0.0
2025-12-02 01:35:00+07:00,1668269.9849999999,358.18,0.0,130.6325,1021.76,0.0,84635.715,865199.4625,2113747.7775,362.645,0.0,87.6625,205.745,0.0,33693.7575,502174.115,5359472640.0,6448939008.0,8437084160.0,8437080064.0,52.0,0.0
2025-12-02 01:36:00+07:00,1668284.29,358.1825,0.0,130.6325,1021.8075,0.0,84639.3475,865239.0325,2113779.7475,362.6675,0.0,87.6675,205.76,0.0,33695.8125,502198.1,5329149952.0,6437044224.0,8437084160.0,8437080064.0,53.0,0.0
